tweet_id,label,tweet_text
1.38328338077558E+018,2,chandigarh imposes weekend lockdown covid covidvaccination covidvaccines covidvaccine coronavirus novelcoronavirus covidvax covaxin covishield
1.36165491761889E+018,2,spain delivers almost half a million new doses of the pfizerbiontech vaccine to the regions the government has guaranteed that million injectables will be distributed this month and maintains its forecast of doubling this number as of march
1.37267192293746E+018,2,the russian ambassador has confirmed to me today theres been no official contact by ireland on sputnikv but �we would like to help and are open for any discussions on vaccine supplies to ireland as well as other aspects of cooperation with the russian vaccine producers
1.3654483511148E+018,1,drdadiliagarces must to learn what is the funci�n of pfizervaccine vaccine to covid because she said the vaccine has part of the corona of the virus and it is not truth astrazeneca sputnik v moderna dradadiliagarces must to read the truth about it mdc
1.36994594466241E+018,2,the russian government has agreed with a subsidiary of adienne pharma amp biotech to produce its sputnikv covidvaccine in italy for the plan is to make m doses at caponago lombardy from july the has not yet approved the shot
1.34064059497309E+018,2,because of the futility amp building resistance to the pfizerbiontech vaccine in britain the regime has activated their saved round amp effectively doubleddown a new variant to keep people restricted until theres greater behavioural change amp vaccine uptake
1.37840846331177E+018,2,easter who is eating alone because doug ford and trudeau toronto ontario canada forced you to stay home lockdown no family no business no church no hope no life mentalhealth order russia sputnikv get out of syria covid happyeaster��health
1.3766331133217E+018,2,covid pfizer moderna vaccines highly effective even after st shot us study
1.37651243092308E+018,2,this is the third shipment of coronavac vaccines from sinovac biotech ltdthat arrived in the philippines since february the first two batches were donated by the people�s republic of china and formed part of the nation�s current inoculation drive for medical frontliners
1.34798436861086E+018,3,nevermind the goofy look on my face here is me getting my second pfizer covid vaccine feeling good power breakfast of choice pupusa revuelta with curtido and coffee pfizer pfizervaccine pfizercovidvaccine pfizerbiontech pupusas
1.35011323329899E+018,2,eu plans to purchase million more covid vaccines covidvaccines pfizer pfizerbiontech pfizercovidvaccine this is in addition to the purchase they have already made earlier this month
1.36782701673772E+018,2,moderna and ibm announced their intention to explore tech including ai blockchain and hybridcloud to support smarter covid vaccine management
1.36688658059875E+018,3,vaccine vaccine vaccine vaccineeeeee thank you to the one amp only dollyparton for being such a huge contributor to the moderna vaccine and keeping us safe this year we love you dolly repost
1.36668085828394E+018,2,podcast podcasting shareapodcast podcast interview with pfizer ceo covid vaccine episode covidvaccine covid coronavirus corona pfizer moderna johnsonandjohnson vaccine politics technology logistics lies herdimmunity blacktwi�
1.3597122137417E+018,2,hungary to receive first shipment of chinese covid sinopharm vaccines by end of the month british media daily mail the move came after prime minister viktor orban criticised eus rollout for progressing slowly
1.36408331436212E+018,2,mexican health authorities began to vaccinate older adults with a covidvaccine developed by chinese pharmaceutical company sinovac after a shipment of doses arrived on february
1.36850281817739E+018,1,is this true i mean we take the vaccine and they�re not liable if there are any side effects or even deaths makes perfect sense to me pfizer covid coronavirus astrazeneca moderna vaccines vaccineswork vaccination
1.37103880635956E+018,2,in the st week of the program israel has vaccinated israel over palestinians against covid in total palestinian authority residents who work in israel will be vaccinated by israeli medical teams with moderna vaccines at locations in judea and samaria
1.37716689519591E+018,2,said that kenya is only keen on buying vaccines that are prequalified for emergency use by and sputnikv is not yet one of them although it is already in use in multiple countries across the globe
1.38461284423956E+018,2,an argentine firm has produced test batches of russias sputnikv covid vaccine the first in latin america with aims to scale up manufacturing of the drug by midyear as the wider region grapples with a new surge in infections covidvaccine
1.34726848185572E+018,3,our team are starting to receive their vaccinations against covid thanks to the tremendous efforts of amp
1.37436595638687E+018,1,european commissioner thierry breton said that the eu does not need the sputnikv vaccine from russia
1.36160512570642E+018,3,who gave emergency use approval to oxfordastrazeneca vaccine good news for nepal since we eagerly waiting for covax to supply covishield vaccine
1.38516807918588E+018,2,day keto meal plan covidindia covishield covaxin radhetrailer salmankhan
1.37138533627888E+018,2,beijing kicked off mass vaccinations for highrisk groups in jan with two domestic vaccines separately developed by sinopharm and sinovac as of am on march beijing has administered million doses of covid vaccine
1.3578802660904E+018,1,you don�t actually want to be injected with an experimental biological agent you have been tricked into thinking it�s a good idea mrna peoplesvaccine pfizerbiontech astrazeneca vaccines covidvaccine pfizervaccine coronavirus covidvaccine pfizer covid covidiot
1.37187826398809E+018,2,merkel offering one free china visa with every shot of sinovac vaccine germans take
1.38479667362112E+018,3,covaxin effectively neutralises multiple variants of sarscov and effectively works against the double mutant strain icmr covaxin coronavaccination indiafightagainstcorona
1.37533709388745E+018,2,as the covid vaccinationdrive in india is set to open up for all�people above years�from april the centre has asked bharat biotech the manufacturer of covaxin to �significantly raise its production capacity� covaxin
1.36331632241588E+018,2,russian embassy in us getting constant inquiries about sputnikv vaccine ambassador says
1.36638651321525E+018,3,happy that parents got vaccinated today struggled a bit with the online registration but finally managed to do it through the app lucky that got it done on the first day as there are no crowds at the moment covidvaccine oxfordastrazeneca
1.37408850805958E+018,3,lincoln county year olds encouraged to schedule covid vaccine appointments now covid coronavirus corona pandemic socialdistancing feet wearamask vaccine moderna maine
1.38190316814618E+018,3,conspiracyofsilence theforbiddenvaccine no blood clots from sputnikv
1.3701227531735E+018,1,a yearold healthy mother from utah died four days after taking a second dose of the moderna vaccine on feb
1.38093150292237E+018,2,are you safe after taking single dose of covid vaccineexpert dr s narayani fortis hospital covidvaccine covid vaccine covid largestvaccinedrive covid unitefightcorona coronavirus pfizer johnsonandjohnson astrazeneca moderna healthforall mumbai nagpur
